Facility ID,Record ID,Serial Number,Service Desc.,PE,PE Desc,Category,Description,County,Agency,ProgramIdentifier,SiteAddress,City,St,Zip,GISLatitude,GISLongitude,ActivityDate,FC01,FC02,FC03,FC04,FC05,FC06,FC07,FC08,FC09,FC10,FC11,FC12,FC13,FC14,FC15,FC16,FC17,FC18,FC19,FC20,FC21,FC22,FC23,FC24,FC25,FC26,FC27,FC28,FC29,TotalFoodborneViolations,FC30,FC31,FC32,FC33,FC34,FC35,FC36,FC37,FC38,FC39,FC40,FC41,FC42,FC43,FC44,FC45,FC46,FC47,FC48,FC49,FC50,FC51,FC52,FC53,FC54,FC55,FC56,TotalRetailViolations
FA0011026,PR0012660,DAVESMAHS,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Quality Inn and Suites-Comfort Inn and Suites,10535 El Diente Ct,Englewood,CO,80112-2655,39.542516,-104.8676,2/13/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FA0005620,PR0001563,DAZP5YBAQ,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Mimis Cafe,9155 Park Meadows Dr,Lone Tree,CO,80124,39.55568634,-104.8828,2/28/2020,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,6
FA0010316,PR0011533,DADNKPQIU,"Inspection, Routine","1,085","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Green Bazaar,5698 S Himalaya St Unit B/C,Centennial,CO,80015-5314,39.61257,-104.7539,2/26/2020,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4
FA0005105,PR0000660,DAGZF8HEX,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Sapp Brothers Convenience Store,7120 E 49th Ave,Commerce City,CO,80022,39.830956,-105.0262,1/17/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
FA0004226,PR0009316,DAIBAWKGW,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Black Cow Deli II,600 S Cherry St Unit 25,Glendale,CO,80246,39.705333,-104.9334,2/27/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
FA0004419,PR0012094,DA9PPR8N5,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Mendozas Juice and Ice Cream Bar,9265 Washington St,Thornton,CO,80229,39.986843,-104.8164,4/15/2019,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,5
FA0009158,PR0009807,DA5EMMYKD,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Ella Bliss Beauty Bar,3624 E Highlands Ranch Pkwy,Highlands Ranch,CO,80126,39.54213,-104.9469,8/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0011062,PR0012719,DA0228377,"Inspection, First Operational","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Crumbl Arapahoe,8547 E Arapahoe Rd Unit C,Greenwood Village,CO,80112-1430,39.596322,-104.8915,12/16/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004990,PR0012735,DA0226732,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,American Convenience Store 2,11340 Huron St,Northglenn,CO,80234,39.903992,-104.9721,10/21/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FA0006239,PR0005118,DA0TGOGAC,"Inspection, Routine","1,265","Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,Walmart Market 3126,16746 E Smoky Hill Rd,Centennial,CO,80015,39.62648,-104.793,1/15/2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FA0011077,PR0012757,DAZ7WNMVA,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Adams,Tri-County Health Department,Starbucks Coffee 56826,12311 E 104th Ave,Commerce City,CO,80022,39.88573,-104.8442,11/21/2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
FA0002446,PR0012852,DAASPLAED,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Donut The,5270 E Arapahoe Rd Unit G8,Centennial,CO,80122-2388,39.594323,-104.9265,2/12/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0002937,PR0002972,DAT9NUCA2,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Carniceria Mexicana,9508 Montview Blvd,Aurora,CO,80010-2035,39.74714,-104.87725,2/27/2020,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5
FA0011075,PR0012755,DAH1SV6MQ,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Ziggis Thornton,14325 N Lincoln St,Thornton,CO,80023-9246,39.95583,-104.9853,12/10/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3
FA0004061,PR0000754,DABSUG4VP,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Meridian Golf Course,9742 S Meridian Blvd,Englewood,CO,80112,39.54177679,-104.8543,2/28/2020,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3
FA0010540,PR0011920,DA4HDDDFZ,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Kids Wonder,7562 S University Blvd Ste GG,Centennial,CO,30122-3161,39.57899,-104.9591,2/22/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008475,PR0009778,DAVK0S8JV,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,5280 Bahn Mi and Grill,15473 E Hampden Ave Unit A,Aurora,CO,80013,39.65397644,-104.8076,2/11/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004440,PR0004476,DAFNM8UED,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Waffle House 1598,222 Wolfensberger Rd,Castle Rock,CO,80109,39.38019266,-104.865,8/31/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FA0007216,PR0012067,DAB9GOZQS,"Inspection, First Operational","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Fracos,5302 S Federal Cir Unit A,Littleton,CO,80123,39.619875,-105.028,4/3/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010546,PR0011930,DAXTCUZCD,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Springhill Suites,7900 E Peakview Ave,Greenwood Village,CO,80111-6916,39.59801,-104.8967,2/12/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0005234,PR0012366,DAF0IGBVW,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Sir Chocolate,6950 S Tucson Way Ste Q,Centennial,CO,80112-3944,39.590552,-104.8342,7/19/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
FA0000301,PR0000413,DAFTNVNXN,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,FM Day Elementary SAT,1740 Jordan Dr,Denver,CO,80221,39.9128,-105.0392,1/15/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
FA0010634,PR0012068,DA0218762,"Inspection, Routine","1,125","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,Dollar Tree 04040,1201 E 120th St,Thornton,CO,80233,39.91629433,-104.9722,2/27/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003932,PR0002178,DAA1FSRCO,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Rock Restaurant and Bar The,22934 E Smoky Hill Rd,Aurora,CO,80016,39.601412,-104.7211,2/27/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0007298,PR0006975,DAPKSSBNL,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Jolet Coffee Factory,11505 E Colfax Ave,Aurora,CO,80010,39.740253,-104.8539,10/14/2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,5
FA0007267,PR0006940,DAGJATTYR,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Noodles and Company 163,3824 E 120th Ave # B,Thornton,CO,80233,39.827297,-104.9363,3/4/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0002189,PR0000395,DA5RNPA0U,"Inspection, Routine","1,005","No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Northeast Elementary,6598 N Highway 83,Parker,CO,80134,39.45807885,-104.7589,3/6/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
FA0003415,PR0012958,DA8GZ6VOJ,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Fairfield Inn and Suites DTC South,7056 E County Line Rd,Highlands Ranch,CO,80126-3941,39.564957,-104.9077,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3
FA0006265,PR0002284,DAALGRA8J,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Carniceria Del Norte,2401 E 88th Ave Unit A,Thornton,CO,80229,39.856197,-104.9575,3/4/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0005710,PR0008351,DAEF0HZ6K,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Tasty House,804 N Ridge Rd Ste B,Castle Rock,CO,80104,39.37571259,-104.829,3/5/2020,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4
FA0006404,PR0004297,DAQTE87TW,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Yannis,5425 Landmark Pl Unit D109,Greenwood Village,CO,80111,39.617782,-104.9009,1/9/2019,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,8
FA0008201,PR0008065,DALBPYUUA,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Dog Haus,12023 E Arapahoe Rd,Centennial,CO,80112,39.595168,-104.8496,3/6/2020,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007982,PR0007766,DAL0FHPJI,"Inspection, Routine","1,265","Grocery Store w/ Deli (>15,000 sq. ft.)",Med Risk (3),Food - Grocery,Arapahoe,Tri-County Health Department,King Soopers 107,25701 E Smoky Hill Rd,Aurora,CO,80016,39.586393,-104.6891,3/6/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010683,PR0012140,DAZH75KD3,"Inspection, Routine","1,085","Grocery Store (0 - 15,000 sq. ft.)",Very Low Risk (1),Food - Grocery,Adams,Tri-County Health Department,La Poblanita,1830 W 92nd Ave,Federal Heights,CO,80260-5301,39.86311,-105.0092,3/11/2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010266,PR0011461,DARHU63KZ,"Inspection, Routine","1,065",Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Sugarfire Smokehouse,14375 Orchard Pkwy,Westminster,CO,80023,39.956297,-104.9939,3/2/2020,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
FA0002547,PR0000284,DADXUQB0A,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Famous Wok,14200 E Alameda Ave Unit 2073,Aurora,CO,80012,39.711018,-104.8238,3/13/2020,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
FA0005588,PR0003271,DAZMSYJ6W,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Low Risk (2),Food - Grocery,Adams,Tri-County Health Department,Shell,9001 I-76 Service Rd,Henderson,CO,80640,39.859941,-104.9119,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003460,PR0004272,DANLPI4WN,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Keystone Place at Legacy Ridge,11180 Irving Dr,Westminster,CO,80031,39.912651,-104.9776,3/11/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
FA0007491,PR0007180,DAPPF8OV0,"Inspection, Routine","1,007","Limited Food Service (convenience, other)",Very Low Risk (1),Food - Grocery,Arapahoe,Tri-County Health Department,Break Time Conoco,15015 E Hinsdale Dr,Centennial,CO,80112,39.58253,-104.8122,3/3/2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001232,PR0005094,DAPK1XDID,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Casa Caliente,8800 S Colorado Blvd Unit G,Highlands Ranch,CO,80126,39.55625018,-104.9419,3/6/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,7
FA0004981,PR0004764,DADHJI015,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,International House of Pancakes,800 Englewood Pkwy Unit A100,Englewood,CO,80110,39.654855,-104.9968,3/4/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,5
FA0003102,PR0012999,DA0CP7NKM,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Ifka Cafe,1535 S Havana St Unit M,Aurora,CO,80012-5051,39.688826,-104.8672,3/11/2020,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,5
FA0006986,PR0012815,DAFMZOT4U,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Dairy Queen Grill and Chill,3701 Tower Rd,Aurora,CO,80011-3521,39.767536,-104.7729,3/3/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
FA0008222,PR0011450,DAOFBR09J,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Don Juans Mexican Grill,3625 W Bowles Ave Unit 16,Littleton,CO,80123,39.609792,-105.0349,3/3/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0010213,PR0011362,DA8PFSE9O,"Inspection, Routine","1,045",Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chilis,2070 E County Line Rd,Highlands Ranch,CO,80126,39.566056,-104.9609,3/4/2020,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
FA0007402,PR0007083,DAFJSUR6N,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway - Town center 23045,3506 Town Ctr,Highlands Ranch,CO,80129,39.54762267,-105.0344,3/9/2020,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
FA0008802,PR0011972,DAAGGWYNB,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Mr Donuts,1704 S Chambers Rd,Aurora,CO,80017,39.6855155,-104.8082,3/5/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0010298,PR0011509,DA0217150,"Inspection, Routine","1,225","Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Low Risk (2),Food - Grocery,Adams,Tri-County Health Department,San Antonio Fresh Mexican Bakery and Juice Bar,9071 Washington St Unit G,Thornton,CO,80229-4355,39.86267,-104.9788,1/9/2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0001139,PR0013031,DAYWBYFH7,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Renegade Burrito,10005 Grant St Unit E,Thornton,CO,80229-2033,39.880803,-104.98414,3/9/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,4
FA0004370,PR0012887,DAVMWHZM7,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Obok Zip,2720 S Havana St Ste H,Aurora,CO,80014-8607,39.666454,-104.8645,3/12/2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3
FA0010461,PR0011768,DAPXRRSM5,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Code Poke,1601 Mayberry Dr Ste 103,Highlands Ranch,CO,80129,39.54602,-105.0042,3/2/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0005407,PR0000813,DAFHGGTOC,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Perfect Landing Restaurant,7625 S Peoria St,Englewood,CO,80112,39.578645,-104.8473,3/12/2020,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0006320,PR0012833,DA5EGELWK,"Inspection, Routine","1,025",Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Krispy Kreme Doughnuts,1051 E 120th Ave,Thornton,CO,80233,39.812798,-104.9194,3/9/2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
